id|module_id|key_code|lang|descriptions|enabled|deleted|created_by|last_updated_by|category|module_code|version_number
1054987199407583234|1051666803430125569|budget-setting|zh_cn|预算设置|1|0|1|1||menu|1
1054989705147707394|1051666803430125569|company-maintain-detail|zh_cn|公司维护详情|1|0|1|1||menu|1
1054990651894394881|1051666803430125569|params-setting|zh_cn|数据权限表设置|1|0|1|1||menu|1
1054998716991533058|1051666803430125569|budget-org-detail|zh_cn|预算组织详情|1|0|1|1||menu|1
1055005272386695170|1051666803430125569|reimburse-review|zh_cn|报账单审核|1|0|1|1||menu|1
1055294600836935682|1051666803430125569|person-detail|zh_cn|人员详情|1|0|1|1||menu|1
1055295662281060354|1051666803430125569|announcement-information|zh_cn|公告信息|1|0|1|1||menu|1
1055325489176375298|1051666803430125569|person-manage|zh_cn|人员管理|1|0|1|1||menu|1
1055362403753390081|1051666803430125569|budget-item-new|zh_cn|新建预算项目|1|0|1|1||menu|1
1055365171352301570|1051666803430125569|budget-item-detail|zh_cn|预算项目详情|1|0|1|1||menu|1
1055384799642251266|1051666803430125569|new-value-list|zh_cn|新建值列表|1|0|1|1||menu|1
1055384954906996737|1051666803430125569|value-list-detail|zh_cn|值列表详情|1|0|1|1||menu|1
1055387219369783297|1051666803430125569|new-form|zh_cn|新建表单|1|0|1|1||menu|1
1055388353060794370|1051666803430125569|currency-setting-edit|zh_cn|编辑汇率|1|0|1|1||menu|1
1055634984335175681|1051666803430125569|approve-payment-requisition-detail|zh_cn|付款申请单审批详情|1|0|1|1||menu|1
1055730899860905985|1051666803430125569|budget-rule-new|zh_cn|新建预算规则|1|0|1|1||menu|1
1055738101237604353|1051666803430125569|budget-rule-detail|zh_cn|控制规则详情|1|0|1|1||menu|1
1055751791064178689|1051666803430125569|budget-journal-type-new|zh_cn|新建预算日记账类型|1|0|1|1||menu|1
1055753164698738690|1051666803430125569|budget-journal-type-detail|zh_cn|预算日记账类型详情|1|0|1|1||menu|1
1055753464058798081|1051666803430125569|new-cost-center|zh_cn|编辑成本中心|1|0|1|1||menu|1
1056717200793853954|1051666803430125569|my-account|zh_cn|我的账本|1|0|1|1||menu|1
1056746576696631298|1051666803430125569|budget/budget-balance-query|zh_cn|预算余额方案查询|1|0|1|1||menu|1
1056801900866117633|1051666803430125569|new-expense-report|zh_cn|新建报销单|1|0|1|1||menu|1
1057461622451544066|1051666803430125569|finance-view|zh_cn|单据查看|1|0|1|1||menu|1
1063040916512632833|1051666803430125569|new-application-type|zh_cn|新建申请类型|1|0|1|1||menu|1
1065113392134295553|1051666803430125569|edit-gl-work-order|zh_cn|编辑核算工单|1|0|1|1||menu|1
1069855954142441473|1051666803430125569|application-type|zh_cn|费用申请单类型定义|1|0|1|1||menu|1
1051742459828498434|1051666803430125569|payment-requisition|zh_cn|付款申请单|1|0|1|1||menu|1
1051742603978338305|1051666803430125569|new-payment-requisition|zh_cn|新建付款申请单|1|0|1|1||menu|1
1052065188758810625|1051666803430125569|job|zh_cn|调度中心|1|0|1|1||menu|1
1052065304429326338|1051666803430125569|job-actuator|zh_cn|执行器|1|0|1|1||menu|1
1052072693484351489|1051666803430125569|job-log|zh_cn|任务日志|1|0|1|1||menu|1
1052081450494849025|1051666803430125569|payment-requisition-type|zh_cn|付款申请单类型定义|1|0|1|1||menu|1
1073386948453253137|1064770323488772097|PAYMENT_COMPANY_BANK_PAYMENT_NOT_EXIT|zh_cn|公司银行账户的付款方式不存在!|1|0|1|1|ERROR|message|1
1073386948453253138|1064770323488772097|PAYMENT_WRITE_OFF_REVERSE_ERROR|zh_cn|只能作废拒绝的反冲记录!|1|0|1|1|ERROR|message|1
1073386948453253139|1064770323488772097|PAYMENT_OID_IS_NOT_NULL|zh_cn|单据OID和实体类型不能为空|1|0|1|1|ERROR|message|1
1073386948453253140|1064770323488772097|PAYMENT_DETAIL_NOT_REFUND|zh_cn|该数据已经进行退款或者反冲，不允许退票|1|0|1|1|ERROR|message|1
1073386948453253141|1064770323488772097|PAYMENT_DETAIL_SUBMIT_ALLOW|zh_cn|只有状态是提交的单据允许复核和驳回!|1|0|1|1|ERROR|message|1
1073386948453253142|1064770323488772097|PAYMENT_LOGS_DELETE_FAILURE|zh_cn|删除支付日志记录失败|1|0|1|1|ERROR|message|1
1073386948453253143|1064770323488772097|PAYMENT_CASH_DEFAULT_FLOW_ITEM_NOT_EXIST|zh_cn|该现金事务分类关联现金流量项数据不存在!|1|0|1|1|ERROR|message|1
1073386948453253144|1064770323488772097|PAYMENT_WRITE_OFF_REVERSE_AMOUNT_TOO_BIG|zh_cn|本次核销反冲金额不得大于可核销反冲金额!|1|0|1|1|ERROR|message|1
1073386948453253145|1064770323488772097|PAYMENT_WRITE_OFF_PUBLIC_EXPORT_NOT_FOUND|zh_cn|核销数据生成凭证分录失败，未获取到报账单相关信息!|1|0|1|1|ERROR|message|1
1073386948453253146|1064770323488772097|PAYMENT_USER_DEFINED_BANK_CODE_NOT_UNIQUE|zh_cn|自定义银行代码不唯一!|1|0|1|1|ERROR|message|1
1073386948453253147|1064770323488772097|PAYMENT_FAILURE_ACCOUNTING_MODULE|zh_cn|往核算模块发送数据失败!因为{0}!|1|0|1|1|ERROR|message|1
1073386948453253148|1064770323488772097|PAYMENT_AMOUNT_MUST_GREATER_ZERO|zh_cn|支付金额必须大于0!|1|0|1|1|ERROR|message|1
1073386948453253149|1064770323488772097|PAYMENT_ACP_REQUISITION_SOURCE_INFO_NOT_EXISTS|zh_cn|不存在付款单对应的来源单据信息|1|0|1|1|ERROR|message|1
1073386948453253150|1064770323488772097|PAYMENT_DETAIL_REJECT_ALLOW|zh_cn|只允许对状态为复核中的数据进行驳回|1|0|1|1|ERROR|message|1
1073386948453253151|1064770323488772097|PAYMENT_DETAIL_STATUS_NOT_ALLOW|zh_cn|明细状态不允许反冲!|1|0|1|1|ERROR|message|1
1073386948453253152|1064770323488772097|PAYMENT_DETAIL_PASS_ALLOW|zh_cn|只允许对状态为复核中的数据进行复核|1|0|1|1|ERROR|message|1
1073386948453253153|1064770323488772097|PAYMENT_SUBMIT_ERROR|zh_cn|提交时发生异常!|1|0|1|1|ERROR|message|1
1073386948453253154|1064770323488772097|PAYMENT_PAYING_NOT_ALLOW|zh_cn|只有支付中的状态允许此操作!|1|0|1|1|ERROR|message|1
1073386948453253155|1064770323488772097|PAYMENT_ACP_CASH_DATA_NOT_UNIQUE|zh_cn|关联的报账单行信息在通用支付数据内存在多条记录|1|0|1|1|ERROR|message|1
1073386948453253156|1064770323488772097|PAYMENT_UNIVERSAL_BANK_CODE_NOT_UNIQUE|zh_cn|通用银行代码不唯一!|1|0|1|1|ERROR|message|1
1073386948453253157|1064770323488772097|PAYMENT_WRITE_OFF_TRY_APPROVED_AGAIN|zh_cn|单据已审核，请勿重复操作!|1|0|1|1|ERROR|message|1
1073386948453253158|1064770323488772097|PAYMENT_NON_CANCELLATION_PAYMENT_OF_REFUND_DATA|zh_cn|退票数据不可取消支付!|1|0|1|1|ERROR|message|1
1073386948453253159|1064770323488772097|PAYMENT_USER_DEFINED_BANK_CODE_EN_NOT_UNIQUE|zh_cn|自定义银行英文代码不唯一!|1|0|1|1|ERROR|message|1
1073386948453253160|1064770323488772097|PAYMENT_ACP_EXP_REPORT_RELATION_AMOUNT_SMALL|zh_cn|本次关联金额必须大于0|1|0|1|1|ERROR|message|1
1073386948453253161|1064770323488772097|PAYMENT_PAYEE_COMPANY_BANK_INFO_NULL|zh_cn|根据收款银行账号获取信息失败|1|0|1|1|ERROR|message|1
1073386948453253162|1064770323488772097|PAYMENT_ERROR_LOCK_FAILURE|zh_cn|加锁失败|1|0|1|1|ERROR|message|1
1073386948453253163|1064770323488772097|PAYMENT_ERROR_CALLBACK_FAILURE|zh_cn|回调函数执行异常|1|0|1|1|ERROR|message|1
1073386948453253164|1064770323488772097|PAYMENT_PAY_COMPANY_BANK_INFO_NULL|zh_cn|根据付款银行账号获取信息失败|1|0|1|1|ERROR|message|1
1073386948453253165|1064770323488772097|PAYMENT_ERROR_GET_LOCKKEY_FAILURE|zh_cn|资源已被加锁|1|0|1|1|ERROR|message|1
1073386948453253166|1064770323488772097|PAYMENT_PAY_REFUND_AMOUNT_ERROR|zh_cn|本次退款金额大于可退款金额|1|0|1|1|ERROR|message|1
1073386948453253167|1064770323488772097|PAYMENT_INCORRECT_DATA_TRANSMISSION|zh_cn|detailId和版本号数据传输不正确!|1|0|1|1|ERROR|message|1
1073386948453253168|1064770323488772097|PAYMENT_CASH_FLOW_ITEM_NOT_EXIST|zh_cn|该现金流量项数据不存在!|1|0|1|1|ERROR|message|1
1073386948453253169|1064770323488772097|PAYMENT_ACP_ACP_REQUISITION_TYPE_EXISTS|zh_cn|同一账套下，付款申请单类型代码不能重复|1|0|1|1|ERROR|message|1
1073386948453253170|1064770323488772097|PAYMENT_DETAIL_FLASH_NOT_ALLOW_SUBMIT|zh_cn|只有状态是1001且是反冲的数据允许提交!|1|0|1|1|ERROR|message|1
1073386948453253171|1064770323488772097|PAYMENT_WRITE_OFF_PREPAYMENT_REQUISITION_NOT_FOUND|zh_cn|核销数据生成凭证分录失败，未获取到预付款单相关信息!|1|0|1|1|ERROR|message|1
1073386948453253172|1064770323488772097|PAYMENT_LOGS_CREATE_FAILURE|zh_cn|创建支付日志记录失败|1|0|1|1|ERROR|message|1
1073386948453253173|1064770323488772097|PAYMENT_ACP_ACP_REQUISITION_NOT_EXISTS|zh_cn|付款申请单不存在|1|0|1|1|ERROR|message|1
1073386948453253174|1064770323488772097|PAYMENT_CASH_TRANSACTION_CLASS_NOT_EXIST|zh_cn|该现金事务分类数据不存在!|1|0|1|1|ERROR|message|1
1073386948453253175|1064770323488772097|PAYMENT_CASH_DEFAULT_FLOW_ITEM_ALREADY_EXISTS|zh_cn|该现金事务分类关联现金流量项数据已经存在!|1|0|1|1|ERROR|message|1
1073386948453253176|1064770323488772097|PAYMENT_USER_DEFINED_BANK_CODE_NOT_REPEAT_WITH_UNIVERSAL_BANK|zh_cn|不能与通用银行代码重复!|1|0|1|1|ERROR|message|1
1073386948453253177|1064770323488772097|PAYMENT_CURRENCY_AMOUNT_EXCEEDS_AMOUNT|zh_cn|本次支付的金额超过可支付金额|1|0|1|1|ERROR|message|1
1073386948453253178|1064770323488772097|PAYMENT_DRAWEE_NAME_FOUND_ERROR|zh_cn|获取付款出纳信息异常|1|0|1|1|ERROR|message|1
1073386948453253179|1064770323488772097|PAYMENT_ACP_REQUISITION_EXPREPORT_NOT_EXISTS|zh_cn|关联的报账单行信息不存在|1|0|1|1|ERROR|message|1
1073386948453253180|1064770323488772097|PAYMENT_WRITE_OFF_AMOUNT_GT_UN_WRITE_OFF_AMOUNT|zh_cn|核销金额不得大于未核销金额!|1|0|1|1|ERROR|message|1
1073386948453253181|1064770323488772097|PAYMENT_DETAIL_DELETE_ALLOW|zh_cn|只允许操作类型为退款的数据才能进行该操作|1|0|1|1|ERROR|message|1
1073386948453253182|1064770323488772097|PAYMENT_WRITE_OFF_INFO_INCOMPLETE|zh_cn|核销信息不完整!|1|0|1|1|ERROR|message|1
1073386948453253183|1064770323488772097|PAYMENT_WRITE_OFF_AMOUNT_GT_UNWRITE|zh_cn|此次核销金额已超过未核销金额，请修改金额后重试!|1|0|1|1|ERROR|message|1
1073386948453253184|1064770323488772097|PAYMENT_CASH_TRANSACTION_CLASS_NOT_ALLOWED_TO_REPEAT|zh_cn|同一账套下现金事务分类代码不允许重复!|1|0|1|1|ERROR|message|1
1073386948453253185|1064770323488772097|PAYMENT_WRITE_OFF_AMOUNT_NOT_LESS_ZERO|zh_cn|已核销金额不能小于零|1|0|1|1|ERROR|message|1
1073386948453253186|1064770323488772097|PAYMENT_ACP_RELATION_AMOUNT_TOO_BIG|zh_cn|关联金额超过计划付款行总金额|1|0|1|1|ERROR|message|1
1073386948453253187|1064770323488772097|PAYMENT_CURRENCY_NOT_EXISTS|zh_cn|币种不存在|1|0|1|1|ERROR|message|1
1073386948453253188|1064770323488772097|PAYMENT_METHOD_CATEGORY_ERROR|zh_cn|付款方式类型错误|1|0|1|1|ERROR|message|1
1073386948453253189|1064770323488772097|PAYMENT_PARTNER_CATEGORY_ERROR|zh_cn|收款方类型错误|1|0|1|1|ERROR|message|1
1073386948453253190|1064770323488772097|PAYMENT_COMPANY_ID_NOT_EXISTS|zh_cn|未获取到付款公司|1|0|1|1|ERROR|message|1
1073386948453253191|1064770323488772097|PAYMENT_WRITE_OFF_PLEASE_CREATE_ACCOUNT|zh_cn|请先生成凭证!|1|0|1|1|ERROR|message|1
1073386948453253192|1064770323488772097|PAYMENT_PAYMENT_METHOD_NOT_SYSTEM_VALUE|zh_cn|付款方式值列表不合法!|1|0|1|1|ERROR|message|1
1073386948453253193|1064770323488772097|PAYMENT_BACK_FLASH_AMOUT_GREATER_NORMAL_AMOUNT|zh_cn|本次反冲金额大于可反冲金额|1|0|1|1|ERROR|message|1
1073386948453253194|1064770323488772097|PAYMENT_PAYMENT_DETAIL_NOT_EXISTS|zh_cn|支付信息不存在!|1|0|1|1|ERROR|message|1
1073386948453253195|1064770323488772097|PAYMENT_WRITE_OFF_AMOUNT_ERROR|zh_cn|核销金额超出可用范围!|1|0|1|1|ERROR|message|1
1073386948453253196|1064770323488772097|PAYMENT_PAY_REFUND_SUBMITED_ERROR|zh_cn|该数据正在进行反冲，不允许进行退款操作|1|0|1|1|ERROR|message|1
1073386948453253197|1064770323488772097|PAYMENT_DETAIL_BACK_FLASH_HAS|zh_cn|此条数据已有反冲或退款数据!|1|0|1|1|ERROR|message|1
1073386948453253198|1064770323488772097|PAYMENT_ACP_REQUISITION_SOURCE_INFO_NOT_NULL|zh_cn|付款单对应的来源单据信息不能为空|1|0|1|1|ERROR|message|1
1073386948453253199|1064770323488772097|PAYMENT_GET_PAYMENT_METHOD_ERROR|zh_cn|获取付款方式异常|1|0|1|1|ERROR|message|1
1073386948453253200|1064770323488772097|PAYMENT_ACP_ACP_REQUISITION_OPERATE|zh_cn|只允许对状态为{0}的付款申请单进行{1}!|1|0|1|1|ERROR|message|1
1073386948453253201|1064770323488772097|PAYMENT_ERROR_LOCKKEY_FAILURE|zh_cn|获取lockKey 失败，确保Object能拿到唯一ID|1|0|1|1|ERROR|message|1
1073386948453253202|1064770323488772097|PAYMENT_UNIVERSAL_BANK_CODE_EN_NOT_UNIQUE|zh_cn|通用银行英文代码不唯一!|1|0|1|1|ERROR|message|1
1073386948453253203|1064770323488772097|PAYMENT_ACP_REQUISITION_CONTRACT_NOT_EXISTS|zh_cn|关联的报账单所关联的合同信息不存在|1|0|1|1|ERROR|message|1
1073386948453253204|1064770323488772097|PAYMENT_COMPANY_BANK_INFO_ERROR|zh_cn|付款银行账户信息对接查询失败!|1|0|1|1|ERROR|message|1
1073386948453253205|1064770323488772097|PAYMENT_CREATE_BY_NOT_EXISTS|zh_cn|创建人不能为空|1|0|1|1|ERROR|message|1
1073386948453253206|1064770323488772097|PAYMENT_WRITE_OFF_MODULE_RETURN_PAYMENT_FAIL|zh_cn|回写支付平台失败!|1|0|1|1|ERROR|message|1
1073386948453253207|1064770323488772097|PAYMENT_DETAIL_UPDATE_ALLOW|zh_cn|只有编辑中和拒绝的单据才允许操作|1|0|1|1|ERROR|message|1
1073138259514720258|1064770323488772097|AUTH_RESPONSE_CODE_NULL|zh_cn|响应代码不允许为空|1|0|1|1|ERROR|message|1
1073138259514720259|1064770323488772097|AUTH_ERROR_MESSAGE_NULL|zh_cn|报错代码不允许为空|1|0|1|1|ERROR|message|1
1073138259514720260|1064770323488772097|AUTH_HAVING_CHILD_MENU|zh_cn|有子菜单存在，不允许删除|1|0|1|1|ERROR|message|1
1073138259514720261|1064770323488772097|AUTH_BUTTON_CODE_NULL|zh_cn|按钮代码不允许为空|1|0|1|1|ERROR|message|1
1073138259514720262|1064770323488772097|AUTH_DATA_AUTHORITY_EXISTS|zh_cn|数据权限已存在，请勿重复保存！|1|0|1|1|ERROR|message|1
1073138259514720263|1064770323488772097|AUTH_MODULE_NAME_NULL|zh_cn|模块名称不允许为空|1|0|1|1|ERROR|message|1
1073138259514720264|1064770323488772097|AUTH_COMPONENT_TYPE_INVALID|zh_cn|组件类型值无效,只能为1或2.|1|0|1|1|ERROR|message|1
1073138259514720265|1064770323488772097|AUTH_MENU_NAME_NULL|zh_cn|菜单名称不允许为空|1|0|1|1|ERROR|message|1
1073138259514720266|1064770323488772097|AUTH_ERROR_CODE_NULL|zh_cn|报错代码不允许为空|1|0|1|1|ERROR|message|1
1073138259514720267|1064770323488772097|AUTH_LANGUAGE_NAME_NULL|zh_cn|语言名称不允许为空|1|0|1|1|ERROR|message|1
1073138259514720268|1064770323488772097|AUTH_MODULE_CODE_NOT_UNION|zh_cn|模块代码已经存在|1|0|1|1|ERROR|message|1
1073138259514720269|1064770323488772097|AUTH_CODE_NOT_UNION|zh_cn|菜单代码已经存在|1|0|1|1|ERROR|message|1
1073138259514720270|1064770323488772097|AUTH_COMPONENT_NAME_NULL|zh_cn|组件名称不允许为空|1|0|1|1|ERROR|message|1
1073138259514720271|1064770323488772097|AUTH_MENU_FUNCTION_PARENT_MUST_BE_CATALOG|zh_cn|功能的上级菜单必须是目录|1|0|1|1|ERROR|message|1
1073138259514720272|1064770323488772097|AUTH_BUTTON_CODE_NOT_UNION|zh_cn|按钮代码在当前菜单中已经存在|1|0|1|1|ERROR|message|1
1073138259514720273|1064770323488772097|AUTH_ROOT_CATALOG_MUST_BE_CATALOG|zh_cn|根目录不允许是功能|1|0|1|1|ERROR|message|1
1073138259514720274|1064770323488772097|AUTH_DATA_AUTHORITY_RULE_DETAIL_EXISTS|zh_cn|数据权限规则数据类型已存在，请勿重复保存！|1|0|1|1|ERROR|message|1
1073138259514720275|1064770323488772097|AUTH_USER_ROLE_EXISTS|zh_cn|用户角色组合已经存在|1|0|1|1|ERROR|message|1
1073138259514720276|1064770323488772097|AUTH_REQUEST_INTERFACE_NULL|zh_cn|必须关联接口|1|0|1|1|ERROR|message|1
1073138259514720277|1064770323488772097|AUTH_DATA_AUTH_TABLE_PROPERTY_COLUMN_NAME_EXISTS|zh_cn|此参数名称在该表名下已经存在!|1|0|1|1|ERROR|message|1
1073138259514720278|1064770323488772097|AUTH_MODULE_CODE_NULL|zh_cn|模块代码不允许为空|1|0|1|1|ERROR|message|1
1073138259514720279|1064770323488772097|AUTH_MENU_PARENT_CATALOG_ERROR|zh_cn|功能只能添加到最低层的目录|1|0|1|1|ERROR|message|1
1073138259556663297|1064770323488772097|AUTH_LANGUAGE_CODE_NOT_UNION|zh_cn|语言代码已经存在|1|0|1|1|ERROR|message|1
1073138259556663298|1064770323488772097|AUTH_LANGUAGE_CODE_NULL|zh_cn|语言代码不允许为空|1|0|1|1|ERROR|message|1
1073138259556663299|1064770323488772097|AUTH_ROLE_MENU_BUTTON_EXISTS|zh_cn|角色菜单按钮组合已经存在|1|0|1|1|ERROR|message|1
1073043874790355026|1064770323488772097|BUDGET_CHECK_PERIOD_STRATEGY_ERROR|en_us|Because the budget period strategy does not match the control period, can not obtain the budget balance, please contact the administrator!|1|0|1|1|ERROR|menu|1
1073043874790355027|1064770323488772097|BUDGET_BALANCE_QUERY_PERIOD_NOT_NULL|en_us|The period of inquiry parameter can not be empty!|1|0|1|1|ERROR|menu|1
1073043874790355028|1064770323488772097|BUDGET_JOURNAL_EMP_OID_IS_NULL|en_us|The oid of employee is empty!|1|0|1|1|ERROR|menu|1
1073043874790355029|1064770323488772097|BUDGET_CHECK_STRUCTURE_NOT_EXISTS_ERROR|en_us|Please define the budget structure first!|1|0|1|1|ERROR|menu|1
1073043874790355030|1064770323488772097|BUDGET_STRUCTURE_ASSIGN_LAYOUT_CANNOT_INSERT|en_us|The current budget structure has been quoted by the budget journal,can not assign dimension again!|1|0|1|1|ERROR|menu|1
1073043874790355031|1064770323488772097|BUDGET_JOURNAL_TYPE_ASSIGN_ITEM_NOT_ALLOWED_TO_REPEAT|en_us|The budget item under the same budget journal's type can not repeat!|1|0|1|1|ERROR|menu|1
1073043874790355032|1064770323488772097|BUDGET_JOURNAL_HEAD_FILE_IS_NULL|en_us|It is empty when the attachment of budget journal is uploaded!|1|0|1|1|ERROR|menu|1
1073043874790355033|1064770323488772097|BUDGET_CONTROL_STRATEGY_DETAIL_SEQUENCE_NOT_UNIQUE|en_us|The detail's number under the same control strategy can not repeat!|1|0|1|1|ERROR|menu|1
1073043874790355034|1064770323488772097|BUDGET_JOURNAL_TYPE_ASSIGN_COMPANY_NOT_FOUND|en_us|This company is not assigned to the budget journal's type!|1|0|1|1|ERROR|menu|1
1073043874790355035|1064770323488772097|BUDGET_STRUCTURE_ASSIGN_COMPANY_ID_NOT_NULL|en_us|The ID of company table which is associated with the budget structure is not empty!|1|0|1|1|ERROR|menu|1
1073043874790355036|1064770323488772097|BUDGET_ITEM_MAPPING_ERR|en_us|Only one budget item can be corresponded to one detail's type !|1|0|1|1|ERROR|menu|1
1073043874790355037|1064770323488772097|BUDGET_CHECK_ITEM_NOT_EXISTS|en_us|The budget item is not enabled or does not exist!|1|0|1|1|ERROR|menu|1
1073043874790355038|1064770323488772097|BUDGET_ORGANIZATION_CANNOT_USED|en_us|Not found available budget organization under the set of book!|1|0|1|1|ERROR|menu|1
1073043874790355040|1064770323488772097|BUDGET_BALANCE_QUERY_SET_DIMENSION|en_us|Failed to get the information of dimension!|1|0|1|1|ERROR|menu|1
1073043874790355041|1064770323488772097|BUDGET_JOURNAL_TYPE_CODE_NOT_UNIQUE|en_us|The code of budget journal's type under the same budget organization can not repeat!|1|0|1|1|ERROR|menu|1
1073043874790355042|1064770323488772097|BUDGET_STRUCTURE_PERIOD_STRATEGY_CANNOT_BE_MODIFIED|en_us|The current budget structure has been quoted by the budget journal,its period strategy can not change!|1|0|1|1|ERROR|menu|1
1073043874790355043|1064770323488772097|BUDGET_COMPANY_CANNOT_FIND|en_us|This company does not exist!|1|0|1|1|ERROR|menu|1
1073043874790355045|1064770323488772097|BUDGET_JOURNAL_TYPE_ASSIGN_STRUCTURE_NOT_ALLOWED_TO_REPEAT|en_us|The budget structure under the same budget journal's type is not allowed to repeat!|1|0|1|1|ERROR|menu|1
1073043874790355046|1064770323488772097|BUDGET_JOURNAL_TYPE_BUSINESS_TYPE_CANNOT_BE_MODIFIED|en_us|The budget business's type of this budget journal's type can not change！|1|0|1|1|ERROR|menu|1
1073043874790355047|1064770323488772097|BUDGET_DIMENSION_NOT_FOUND|en_us|Failed to get the information of dimension!|1|0|1|1|ERROR|menu|1
1073043874790355048|1064770323488772097|BUDGET_CONTROL_STRATEGY_DETAIL_SEQUENCE|en_us|Please enter the number in the serial number!|1|0|1|1|ERROR|menu|1
1073043874790355050|1064770323488772097|BUDGET_SCENARIO_CODE_REPETITION|en_us|The code of budget scenario under the same budget organization can not repeat!|1|0|1|1|ERROR|menu|1
1073043874790355051|1064770323488772097|BUDGET_JOURNAL_LINE_IS_NULL|en_us|The line of budget journal is empty!|1|0|1|1|ERROR|menu|1
1073043874790355052|1064770323488772097|BUDGET_ITEM_MAPPING_DATA_IS_NULL|en_us|The data to be operated is empty!|1|0|1|1|ERROR|menu|1
1073043874790355054|1064770323488772097|BUDGET_VERSION_STATUS_CURRENT|en_us|There is only one current version under the same budget organization!|1|0|1|1|ERROR|menu|1
1073043874790355055|1064770323488772097|BUDGET_BALANCE_QUERY_EXPORT_COLUMN_SELECT|en_us|Please select the exported column!|1|0|1|1|ERROR|menu|1
1073043874790355056|1064770323488772097|BUDGET_STRUCTURE_ASSIGN_LAYOUT_NOT_FOUND|en_us|This dimension is not assigned to the budget structure!|1|0|1|1|ERROR|menu|1
1073133580404236289|1064770323488772097|CONTRACT_LINE_ID_NOT_EXISTS|en_us|The contract line ID does not exist!|1|0|1|1|ERROR|menu|1
1073133580404236293|1064770323488772097|CONTRACT_HEADER_ID_NOT_EXISTS|en_us|This contract header ID does not exist!|1|0|1|1|ERROR|menu|1
1073133580404236294|1064770323488772097|CONTRACT_SYS_CODE_NOT_EXISTS|en_us|Sys code not exists!|1|0|1|1|ERROR|menu|1
1073133580404236295|1064770323488772097|CONTRACT_TYPE_CODE_EXISTS|en_us|The contract type code under the same setofbooks is not allowed to repeat!|1|0|1|1|ERROR|menu|1
1073133580404236296|1064770323488772097|CONTRACT_NOT_EXISTS|en_us|The contract does not exist!|1|0|1|1|ERROR|menu|1
1073133580404236297|1064770323488772097|CONTRACT_DOCUMENT_RELATION_AMOUNT_LARGE|en_us|The connection amount exceeds the total amount of the contract line.|1|0|1|1|ERROR|menu|1
1073133580404236300|1064770323488772097|CONTRACT_DOCUMENT_RELATION_DOCUMENT_TYPE_NOT_EXISTS|en_us|This document type does not exist!|1|0|1|1|ERROR|menu|1
1073133580404236301|1064770323488772097|CONTRACT_DOCUMENT_RELATION_AMOUNT_SMALL|en_us|The connection amount must be greater than 0!|1|0|1|1|ERROR|menu|1
1073428501997150209|1064770323488772097|SUPPLIER_NOT_EXIST_UNDER_CURRENT_TENANT|en_us|Under the current tenant, the supplier does not exist|1|0|1|1|ERROR|menu|1
1073428501997150210|1064770323488772097|SUPPLIER_TYPE_NOT_EXISTS|en_us|Supplier type is not exists|1|0|1|1|ERROR|menu|1
1073428501997150211|1064770323488772097|SUPPLIER_ENABLED_MASTER_ACCOUNT_EXISTS|en_us|Enabled master account is exists|1|0|1|1|ERROR|menu|1
1073428501997150212|1064770323488772097|SUPPLIER_ACCOUNT_EMPTY|en_us|Account is not blank|1|0|1|1|ERROR|menu|1
1073428501997150213|1064770323488772097|SUPPLIER_COMPANY_ASSOCIATION_NOT_EXISTS|en_us|Connect with supplier and company are not exists|1|0|1|1|ERROR|menu|1
1073428501997150214|1064770323488772097|SUPPLIER_FAX_INOUT_ERROR|en_us|Input fax error, correct example: 010-68973426 or 01068973426|1|0|1|1|ERROR|menu|1
1073428501997150215|1064770323488772097|SUPPLIER_NON_SUPPLIER_OR_COMPANY_TO_DISTRIBUTE|en_us|Supplier or company is not exists, disable to distribution|1|0|1|1|ERROR|menu|1
1073428501997150216|1064770323488772097|SUPPLIER_NON_TENANT_LEVEL_TO_DISTRIBUTE|en_us|Non-group authority|1|0|1|1|ERROR|menu|1
1073428501997150217|1064770323488772097|SUPPLIER_NOT_EXISTS|en_us|Supplier is not exists|1|0|1|1|ERROR|menu|1
1073428501997150218|1064770323488772097|SUPPLIER_MULTIPLE_ID_DATABASES|en_us|There are multiple supplier ID databases|1|0|1|1|ERROR|menu|1
1073428501997150219|1064770323488772097|SUPPLIER_EMAIL_INOUT_ERROR|en_us|Input email error, correct example: 89076890@qq.com|1|0|1|1|ERROR|menu|1
1073428501997150220|1064770323488772097|SUPPLIER_NAME_EXISTS|en_us|supplier name already exists!|1|0|1|1|ERROR|menu|1
1073428501997150222|1064770323488772097|SUPPLIER_NAME_EXISTS_IN_COMPANY_OR_TENANT_LEVEL|en_us|Supplier name is exists in company or tenant level|1|0|1|1|ERROR|menu|1
1073428501997150223|1064770323488772097|SUPPLIER_CHARACTER_FORMAT_ERROR|en_us|Supplier code just consist of 0-9A-Za-z and length no more than 50|1|0|1|1|ERROR|menu|1
1073428501997150224|1064770323488772097|SUPPLIER_TYPE_NAME_AND_CODE_BOTH_EXIST|en_us|Supplier type name and code are exists|1|0|1|1|ERROR|menu|1
1073428501997150225|1064770323488772097|SUPPLIER_DISABLED|en_us|Supplier was disabled|1|0|1|1|ERROR|menu|1
1073428502030704641|1064770323488772097|SUPPLIER_MARK_NOT_EXIST|en_us|supplier mark not exist!|1|0|1|1|ERROR|menu|1
1073428502030704642|1064770323488772097|SUPPLIER_ACCOUNT_REPEAT|en_us|Account is duplication|1|0|1|1|ERROR|menu|1
